transcript_id	genename	P_value	full_adapt	full_adapt_dN	full_adapt_dS	rate_class_number	omega_1	omega_1_prop	omega_2	omega_2_prop	omega_3	omega_3_prop	sign	MRCA_present_aco	MRCA_present_mus	mean_dNdS	species
ENST00000568479	PDK3	1	0.03873860006895533	0.00640406757913501	0.03233453248982029	1	0.0774812670063233	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.0774812670063233	HLacoCah2
ENST00000568546	TBL3	1	0.03849213713344986	0.01051898227964215	0.0279731548538077	1	0.1351315480959044	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1351315480959044	HLacoCah2
ENST00000568565	ADAMTS17	1	0.03492515817077244	0.00799255663061913	0.0269326015401533	1	0.1068255071935399	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1068255071935399	HLacoCah2
ENST00000568584	TUBB8	1	0.0222635010049599	1e-10	0.0222635010049599	1	0	1	NA	NA	NA	NA	FALSE	TRUE	FALSE	0	HLacoCah2
ENST00000568606	SQOR	1	0.03222019682456681	0.00817497980450901	0.02404521702005781	1	0.1319758616517348	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1319758616517348	HLacoCah2
ENST00000568638	WFDC1	0.5103077229225365	0.1314960771660098	0.08604282887355456	0.0454532482924567	2	0.2530938051483672	0.9938974163202544	81.578373788712	0.00610258367974558	NA	NA	FALSE	TRUE	TRUE	0.7493881315268032	HLacoCah2
ENST00000568641	AC055839.2	1	0.04754436177243013	0.02677844433223324	0.02076591744019684	1	0.4528780733992223	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4528780733992223	HLacoCah2
ENST00000568667	ULK3	1	0.06008029490329241	0.01224189244404881	0.04783840245924362	1	0.09386606262239253	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.09386606262239253	HLacoCah2
ENST00000568685	FUS	1	0.02144198599236222	1e-10	0.02144198599236222	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000568733	NUB1	1	0.04429060949237901	0.01109873436546081	0.03319187512691816	1	0.1371552101478538	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1371552101478538	HLacoCah2
ENST00000568783	COX5A	1	0.02942771765327273	0.0151242655898831	0.01430345206338965	1	0.4424892816927659	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4424892816927659	HLacoCah2
ENST00000568909	ADGRG1	1	0.05782299556735006	0.03085196142966718	0.02697103413768281	2	0.1864186010825679	0.9747166306937548	6.08131299513068	0.02528336930624531	NA	NA	FALSE	TRUE	TRUE	0.33546139306860145	HLacoCah2
ENST00000568956	ZNF865	1	0.02681288425480473	0.00330521396316192	0.0235076702916428	1	0.04061355648967994	1	NA	NA	NA	NA	FALSE	TRUE	FALSE	0.04061355648967994	HLacoCah2
ENST00000569052	GOLGA8T	1	0.03873040909430341	0.01619129359230674	0.02253911550199668	1	0.2869974801292303	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2869974801292303	HLacoCah2
ENST00000569156	ABAT	1	0.05480946042506044	0.0038701687496354	0.05093929167542502	1	0.02843313610585508	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.02843313610585508	HLacoCah2
ENST00000569188	HAS3	1	0.0283201692321033	5.972770872098702e-4	0.02772289214489344	1	0.00731892166380671	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.00731892166380671	HLacoCah2
ENST00000569275	SERTM2	1	0.01125291034310098	0.00771416994986508	0.00353874039323591	1	0.8855290712838624	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.8855290712838624	HLacoCah2
ENST00000569302	CDIN1	1	0.02241037771645259	0.00697421982975781	0.01543615788669477	1	0.1952908307441251	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1952908307441251	HLacoCah2
ENST00000569430	CLN3	1	0.03965546906598969	0.01349034745396458	0.02616512161202512	1	0.1892895853755124	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1892895853755124	HLacoCah2
ENST00000569446	SCRT1	1	0.00830972474703215	0.00101743005878046	0.00729229468825169	1	0.03686120798655829	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.03686120798655829	HLacoCah2
ENST00000569529	ANTKMT	1	0.04447826720329089	0.01004215614269488	0.03443611106059596	1	0.11800337934723	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.11800337934723	HLacoCah2
ENST00000569532	TMC7	1	0.04489978806925837	0.00769281270312066	0.03720697536613769	1	0.07802018669899903	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.07802018669899903	HLacoCah2
ENST00000569591	MRC1	1	0.06704129608460235	0.02639092484685303	0.04065037123774915	2	0.1620302134927424	0.985613587352544	6.483198364670564	0.01438641264745588	NA	NA	FALSE	TRUE	TRUE	0.2529691469295423	HLacoCah2
ENST00000569669	BOP1	1	0.03235052171464615	0.00941982524171615	0.02293069647293002	1	0.1394611728052631	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1394611728052631	HLacoCah2
ENST00000569673	INSYN1	1	0.01189136042881386	0.00233976772327626	0.0095515927055376	1	0.0827853907583134	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.0827853907583134	HLacoCah2
ENST00000569691	C15orf65	1	0.05945914032614701	0.01351835708266065	0.04594078324348636	1	0.1162898350560298	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1162898350560298	HLacoCah2
ENST00000569714	RNF151	1	0.08701144372195939	0.04525174377646946	0.04175969994548998	1	0.3787232938022607	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3787232938022607	HLacoCah2
ENST00000569795	PARP6	1	0.02729765488662864	5.302988693274485e-4	0.02676735601730118	1	0.00800536159902336	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.00800536159902336	HLacoCah2
ENST00000569842	NUP93	0.30463962942509987	2.40306496755258	2.374077181032447	0.02898778652015292	3	0.01664601104126572	0.9937997718200354	0.01677531363647022	0.0048367496299978	24242.24058910811	0.00136347854996676	FALSE	TRUE	TRUE	33.070398986349225	HLacoCah2
ENST00000570010	ZFP1	1	0.09193840470718388	0.02579325219501745	0.06614515251216642	1	0.1561968590130822	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1561968590130822	HLacoCah2
ENST00000570191	USP10	1	0.03319339669832717	0.00838156617905861	0.02481183051926857	1	0.1397141879022265	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1397141879022265	HLacoCah2
ENST00000570195	CMC2	1	0.05445152250685611	0.0130244088190935	0.04142711368776261	1	0.1191962067194347	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1191962067194347	HLacoCah2
ENST00000570440	DEXI	1	0.01569637295483574	1e-10	0.01569637295483574	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000570495	ZFP90	1	0.05682986407823317	0.01448265914802541	0.0423472049302078	1	0.1295327954962334	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1295327954962334	HLacoCah2
ENST00000570535	ANKFY1	0.00998467277328887	11.8040556686082	11.77238543265575	0.03167023595233646	3	0.06941317692916825	0.9558799018039714	0.3442535382599827	0.03792932944407326	24242.24058910811	0.00619076875195532	TRUE	TRUE	TRUE	150.15751348304534	HLacoCah2
ENST00000570682	GPR139	1	0.02865988333353697	0.00491628012867106	0.02374360320486593	1	0.06617434919570006	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.06617434919570006	HLacoCah2
ENST00000570702	PRSS33	1	0.05162021398228495	0.01159150353594854	0.0400287104463364	1	0.1118367716332236	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1118367716332236	HLacoCah2
ENST00000570836	ALOX15	1	0.6182837962079321	0.21765568943536381	0.400628106772568	1	0.1932106011307609	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1932106011307609	HLacoCah2
ENST00000570996	GCGR	1	0.121334842578716	0.06193804239991441	0.05939680017880167	2	0.07225401799466978	0.7556073093500529	1.240393265398365	0.2443926906499471	NA	NA	FALSE	TRUE	TRUE	0.3577387117214631	HLacoCah2
ENST00000571133	RSL1D1	1	0.07391375784923207	0.04761540400676882	0.02629835384246338	2	0.3659765335364237	0.9373444875849514	6.068226970597483	0.06265551241504863	NA	NA	FALSE	TRUE	TRUE	0.7232539565894194	HLacoCah2
ENST00000571224	PDE6G	1	0.05449439854671581	1e-10	0.05449439854671581	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000571244	MMP12	1	0.09793979400715087	0.04885367202533291	0.04908612198181805	1	0.3888237420208683	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3888237420208683	HLacoCah2
ENST00000571252	PCDHGA4	1	0.04096687838102071	0.01165339712186037	0.0293134812591603	1	0.1573719257108133	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1573719257108133	HLacoCah2
ENST00000571589	MRTFB	1	0.04644299526951329	0.01202952390348852	0.03441347136602481	1	0.1502378750708515	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1502378750708515	HLacoCah2
ENST00000571650	SLC43A2	1	0.04190636133050808	0.00579613038088313	0.03611023094962492	1	0.04987448116364512	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.04987448116364512	HLacoCah2
ENST00000571816	RNF167	1	0.06175510967143046	0.01211726201758665	0.0496378476538438	1	0.1047308789138789	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1047308789138789	HLacoCah2
ENST00000571838	CCER2	1	0.1150828069993885	0.06567390170175323	0.0494089052976353	1	0.4699368516788703	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4699368516788703	HLacoCah2
ENST00000571941	PAM16	1	0.07083721099548311	0.03211206398454454	0.03872514701093862	2	0.07660663471012515	0.927636767606021	3.355608210542529	0.07236323239397902	NA	NA	FALSE	TRUE	TRUE	0.3138857877623088	HLacoCah2
ENST00000571995	RAB40B	1	0.04410707151998782	0.00925155596920464	0.034855515550783193	1	0.07546890678704812	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.07546890678704812	HLacoCah2
ENST00000572006	FLYWCH2	1	0.06550687839807863	0.05257232528664994	0.01293455311142871	1	1.568721863860602	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	1.568721863860602	HLacoCah2
ENST00000572195	OVCA2	1	0.0676051647732036	0.01375238926654202	0.05385277550666159	1	0.1098024847878372	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1098024847878372	HLacoCah2
ENST00000572316	MYL4	1	0.0505921010054157	0.00514301892345128	0.04544908208196442	1	0.04057840985449372	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.04057840985449372	HLacoCah2
ENST00000572493	OR1R1P	1	0.05056780058113595	0.01462919014403512	0.03593861043710084	1	0.1389186247462203	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1389186247462203	HLacoCah2
ENST00000572584	NAA60	1	0.02509807664950987	0.00134877773212177	0.02374929891738811	1	0.01883994823615856	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01883994823615856	HLacoCah2
ENST00000572595	PIMREG	1	0.06659906223393205	0.03516687866369986	0.03143218357023216	2	0	0.8847317652604778	3.791168463852491	0.1152682347395222	NA	NA	FALSE	TRUE	TRUE	0.4370012964284227	HLacoCah2
ENST00000572645	MCRIP1	1	0.04413500786920504	0.00921025341662346	0.03492475445258159	1	0.08712007812938485	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08712007812938485	HLacoCah2
ENST00000572815	EIF5A	1	0.09562662871827896	0.02940959184585823	0.06621703687242073	1	0.1920671319364519	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1920671319364519	HLacoCah2
ENST00000572904	KANSL1	1	0.02659164875018831	0.00761096969081493	0.01898067905937338	1	0.1702306157929791	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1702306157929791	HLacoCah2
ENST00000572933	DNAH2	1	0.05549106568484165	0.00967617669576406	0.04581488898907759	2	0	0.7165479514749544	0.268935579475545	0.2834520485250455	NA	NA	FALSE	TRUE	TRUE	0.07623034092361342	HLacoCah2
ENST00000573034	SRGAP2	1	0.02270854886010544	9.282283178109708e-4	0.02178032054229445	1	0.01555402313691057	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01555402313691057	HLacoCah2
ENST00000573128	SPATA22	1	0.050076943782104	0.02633918241864595	0.02373776136345801	1	0.3880739352209634	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3880739352209634	HLacoCah2
ENST00000573224	GOSR2	1	0.01315052411564197	0.0017167078238719	0.01143381629177006	1	0.05702363595189481	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.05702363595189481	HLacoCah2
ENST00000573283	ACTG1	1	0.03121673351859506	1e-10	0.03121673351859506	1	0	1	NA	NA	NA	NA	FALSE	TRUE	FALSE	0	HLacoCah2
ENST00000573315	LINC00514	4.515173724394969e-5	6.461526289925891	6.404378114245069	0.05714817568083222	2	0.3737239519211764	0.9551097075696864	1143.506294056057	0.04489029243031373	NA	NA	TRUE	TRUE	TRUE	51.68927931051194	HLacoCah2
ENST00000573382	MYMX	1	0.0702061878910389	0.01662335156911389	0.05358283632192504	1	0.1389489245268277	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1389489245268277	HLacoCah2
ENST00000573429	CEP20	1	0.04484052335298671	0.01179617035114117	0.03304435300184552	1	0.1405592361257382	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1405592361257382	HLacoCah2
ENST00000573521	PCDHGA9	1	0.0361476340192346	0.00790926558690643	0.0282383684323282	1	0.1096672064468583	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1096672064468583	HLacoCah2
ENST00000573584	NUP88	1	0.06582832363966928	0.01037084582084621	0.05545747781882301	1	0.07894223188293642	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.07894223188293642	HLacoCah2
ENST00000573600	CTDNEP1	1	0.03952550735390525	0.00136297290332393	0.03816253445058133	1	0.01450354422060381	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01450354422060381	HLacoCah2
ENST00000573759	MIS12	1	0.03394979085673275	0.01749687850735073	0.01645291234938204	1	0.4535697174828781	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4535697174828781	HLacoCah2
ENST00000573854	ACSM2A	1	0.04313347019573153	0.0115286842862484	0.03160478590948312	1	0.1439383285798541	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1439383285798541	HLacoCah2
ENST00000574002	ZP2	0.13411726757768128	0.1456391602066484	0.1080265674696695	0.03761259273697856	2	0.5084927472139072	0.990024644481753	67.72575376151225	0.00997535551824702	NA	NA	FALSE	TRUE	TRUE	1.1790088227943385	HLacoCah2
ENST00000574081	SCIMP	0.09115417844325688	0.3336564560463355	0.2963354590499112	0.03732099699642521	2	0.4424532209457157	0.9388851335238372	47.63342347118271	0.06111486647616271	NA	NA	FALSE	TRUE	TRUE	3.326523066669516	HLacoCah2
ENST00000574401	PLSCR3	1	0.02572767651496807	0.00457847051511117	0.0211492059998569	1	0.08783813317355907	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08783813317355907	HLacoCah2
ENST00000574437	ABR	1	0.0280098342012837	0.00188942752210951	0.02612040667917418	1	0.02462404079317477	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.02462404079317477	HLacoCah2
ENST00000574481	CTRL	1	0.07389034861646766	0.03394767119578958	0.03994267742067812	2	0	0.8881463983602855	2.839143302487771	0.1118536016397145	NA	NA	FALSE	TRUE	TRUE	0.31756840395453056	HLacoCah2
ENST00000574538	METTL4	1	0.06008622770937449	0.037724408289841783	0.02236181941953272	1	0.6577572062321109	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.6577572062321109	HLacoCah2
ENST00000574733	NMRAL1	1	0.043444144923964353	0.01457668514254979	0.02886745978141457	1	0.1812404248182912	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1812404248182912	HLacoCah2
ENST00000574788	USP6	1	0.03099750313459408	0.00337814430345128	0.02761935883114279	1	0.04766630737129627	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.04766630737129627	HLacoCah2
ENST00000574814	C19orf84	1	0.08270866434075684	0.0422089408183644	0.04049972352239239	1	0.4461599850297956	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4461599850297956	HLacoCah2
ENST00000574882	TSPAN10	1	0.1362535333448572	0.07270926890817399	0.06354426443668318	2	0	0.5638453281146528	1	0.4361546718853472	NA	NA	FALSE	TRUE	TRUE	0.4361546718853472	HLacoCah2
ENST00000574902	ZNF213	1	0.07767854294358073	0.03016902165388341	0.04750952128969738	1	0.2363828695563408	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2363828695563408	HLacoCah2
ENST00000574946	WSCD1	1	0.04226482675994159	0.01000134238343151	0.03226348437651006	1	0.1007723719325718	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1007723719325718	HLacoCah2
ENST00000574980	HCFC1R1	0.02124732233919748	0.352646232332724	0.3427324989082055	0.00991373342451833	2	0.3458162382191665	0.9721870785254952	461.6853703787041	0.02781292147450476	NA	NA	TRUE	TRUE	TRUE	13.17701703061151	HLacoCah2
ENST00000575245	BAIAP2	1	0.0576219298218975	0.01127194710707207	0.04634998271482541	1	0.07167641646074757	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.07167641646074757	HLacoCah2
ENST00000575301	NLGN2	1	0.03768624279560057	4.020318698959575e-4	0.03728421092570462	1	0.00355158923319212	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.00355158923319212	HLacoCah2
ENST00000575734	TMEM100	1	0.07936630415394817	0.01013561893487579	0.06923068521907233	1	0.05304418677772503	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.05304418677772503	HLacoCah2
ENST00000575882	TOM1L1	1	0.04786290120442593	0.01389381214414907	0.03396908906027685	1	0.1655580625430219	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1655580625430219	HLacoCah2
ENST00000576036	LITAF	0.9083764829236268	0.09751416618568484	0.05798878652939619	0.03952537965628863	2	0.04829357063180518	0.9566856437263002	11.04802529288993	0.04331435627369984	NA	NA	FALSE	TRUE	TRUE	0.5247398693648115	HLacoCah2
ENST00000576222	PCDHGB3	1	0.05799870814317127	0.01678774952916264	0.04121095861400868	1	0.1493660895947294	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1493660895947294	HLacoCah2
ENST00000576263	RUNX2	1	0.04368015690993518	0.00850536200809751	0.03517479490183766	1	0.09902519348891818	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.09902519348891818	HLacoCah2
ENST00000576409	ATPAF1	1	0.03735184134340528	0.00887743763437252	0.02847440370903274	1	0.1239573859017948	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1239573859017948	HLacoCah2
ENST00000576479	SPON1	1	0.03467176276952631	0.00122951553004965	0.03344224723947667	1	0.01381827658845104	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01381827658845104	HLacoCah2
ENST00000576655	GFY	0.43279348871386913	0.384378643832212	0.3299073084608268	0.05447133537138622	2	0.4341007374986878	0.973495459289654	84.97672347825879	0.02650454071034603	NA	NA	FALSE	TRUE	TRUE	2.67486412369059	HLacoCah2
ENST00000576812	TNK1	1	0.06515426258622463	0.02583242303686278	0.03932183954936185	1	0.2732526767510028	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2732526767510028	HLacoCah2
ENST00000576820	INCA1	1	0.116897777387158	0.06573046901699729	0.05116730837016079	1	0.5175107886662754	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.5175107886662754	HLacoCah2
ENST00000576985	ZSCAN10	1	0.06696266079753367	0.02934644570309162	0.03761621509444206	1	0.2618916639306762	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2618916639306762	HLacoCah2
ENST00000577390	CDH8	1	0.03034168470552346	0.00125505643629089	0.02908662826923254	1	0.01665665728465164	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01665665728465164	HLacoCah2
ENST00000577399	FBXL20	1	0.01432527115093811	1e-10	0.01432527115093811	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000577716	RNF43	1	0.05820840514873975	0.01450387659277902	0.04370452855596071	1	0.1439420254609947	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1439420254609947	HLacoCah2
ENST00000577745	SLC25A35	1	0.03055401466906625	0.00599278501795627	0.02456122965110996	1	0.08593166087882308	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08593166087882308	HLacoCah2
ENST00000577809	C17orf75	1	0.04132898266949907	0.01040518413728539	0.03092379853221367	1	0.1386535149527961	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1386535149527961	HLacoCah2
ENST00000577810	MIEN1	1	0.1480739513349313	0.06505900234704252	0.08301494898788879	1	0.2959345073680895	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2959345073680895	HLacoCah2
ENST00000577830	CUEDC1	1	0.04421784025381943	0.01141885523132268	0.03279898502249677	1	0.1262449349528743	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1262449349528743	HLacoCah2
ENST00000577961	YES1	1	0.02631945011049171	0.00305215468513573	0.02326729542535598	1	0.04880143944343444	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.04880143944343444	HLacoCah2
ENST00000578049	SEC22B	1	0.06845620336982944	1e-10	0.06845620336982944	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000578121	TAF4B	0.44444952958966594	0.09758572751814244	0.07010612277244933	0.02747960474569148	2	0.2970884890697642	0.9977594777440532	325.0317436667557	0.00224052225594673	NA	NA	FALSE	TRUE	TRUE	1.0246637112725567	HLacoCah2
ENST00000578186	H4C14	1	0.05528927811097763	1e-10	0.05528927811097763	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000578372	AC009412.8	1	0	1e-10	1e-10	1	1	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	1	HLacoCah2
ENST00000578454	NCOA4	1	0.05617232049939935	0.02149028412444587	0.03468203637495349	1	0.2544018977694699	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2544018977694699	HLacoCah2
ENST00000578681	DDX42	1	0.02537644261736801	0.00235943132283502	0.02301701129453298	1	0.03854326715963837	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.03854326715963837	HLacoCah2
ENST00000578689	GJD3	1	0.02936005470871297	0.00648331506497413	0.02287673964373886	1	0.06175149168638226	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.06175149168638226	HLacoCah2
ENST00000578822	NAT9	1	0.04260935339588238	0.01048028881110851	0.03212906458477388	1	0.1196792248391739	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1196792248391739	HLacoCah2
ENST00000578921	RAB31	1	0.06375776780381823	0.0017020889671520501	0.06205567883666616	1	0.01078468896973992	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01078468896973992	HLacoCah2
ENST00000579002	MRPS7	9.075254142003732e-4	208.0042340391047	207.9544170204368	0.04981701866771091	2	0.1489150298210685	0.9344921623007012	24242.24058910811	0.06550783769929891	NA	NA	TRUE	TRUE	TRUE	1588.195921906867	HLacoCah2
ENST00000579016	ENGASE	1	0.05675451391487753	0.02111192288507987	0.03564259102979766	2	0.100307177547376	0.9592826509164626	2.632421993754738	0.04071734908353741	NA	NA	FALSE	TRUE	TRUE	0.20340818043848835	HLacoCah2
ENST00000579310	SPATA33	0.03365487746942784	0.1662037888862333	0.1508899987574248	0.01531379012880855	2	0.7861520818101985	0.9104307498296806	35.26790129147373	0.08956925017031936	NA	NA	TRUE	TRUE	TRUE	3.8746565030807623	HLacoCah2
ENST00000579436	RASSF5	1	0.02669841957899244	0.00807548282503737	0.01862293675395507	1	0.1557483595320076	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1557483595320076	HLacoCah2
ENST00000579455	C18orf63	1	0.1043159655391358	0.06390903790617947	0.04040692763295631	1	0.6300758695873511	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.6300758695873511	HLacoCah2
ENST00000579490	DNAI2	1	0.06602103683084357	0.02686835850041495	0.03915267833042862	2	0.07952652497928307	0.9183769149966402	1.788356422433953	0.0816230850033598	NA	NA	FALSE	TRUE	TRUE	0.2190064929555082	HLacoCah2
ENST00000579512	H4C15	1	0.06084772219409067	1e-10	0.06084772219409067	1	0	1	NA	NA	NA	NA	FALSE	FALSE	TRUE	0	HLacoCah2
ENST00000579534	POLI	1	0.07420340345926663	0.02838944631666564	0.045813957142601	1	0.230725398669999	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.230725398669999	HLacoCah2
ENST00000579578	PNLIPRP2	1	0.05216140822434845	0.01645810951016725	0.03570329871418121	1	0.1758144005484544	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1758144005484544	HLacoCah2
ENST00000579649	RPL36	1	0.04579073708778994	0.00637648069096926	0.03941425639682067	1	0.02893806985033854	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.02893806985033854	HLacoCah2
ENST00000579690	YTHDC1	1	0.02717249193251855	0.00555160919993565	0.02162088273258288	1	0.0890050869101165	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.0890050869101165	HLacoCah2
ENST00000579695	ORMDL3	1	0.04817130680988089	1e-10	0.04817130680988089	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000579795	FOXN1	1	0.040740459324159053	0.00905743218624613	0.03168302713791291	1	0.113679475517068	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.113679475517068	HLacoCah2
ENST00000579849	TMEM98	1	0.06157795868626107	1e-10	0.06157795868626107	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000579991	DYNLL2	1	0.00880758691981099	1e-10	0.00880758691981099	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000580018	TIMM23	1	0.03090585467788933	0.00316328784538941	0.02774256683249993	1	0.0458493016385132	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.0458493016385132	HLacoCah2
ENST00000580059	KCTD1	1	0.02854093441030092	0.00194557620593474	0.02659535820436616	1	0.02217166846688069	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.02217166846688069	HLacoCah2
ENST00000580123	SLC16A5	0.20438096774951245	0.1036838385186942	0.07562273000662217	0.02806110851207204	2	0.1101321082731975	0.7395969164881979	3.123618751028617	0.2604030835118021	NA	NA	FALSE	TRUE	TRUE	0.894853322168337	HLacoCah2
ENST00000580168	HELZ	1	0.03475042390121507	0.0081366775427275	0.02661374635848754	1	0.125801134002207	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.125801134002207	HLacoCah2
ENST00000580170	PTPRM	1	0.0629649606030145	0.00380371961691813	0.0591612409860964	1	0.02539031235091586	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.02539031235091586	HLacoCah2
ENST00000580243	TSHZ1	0.297791052214376	4.535109367556254	4.507482290915471	0.02762707664070905	2	0.09510097679069898	0.9981311278699462	24242.24058910811	0.00186887213005382	NA	NA	FALSE	TRUE	TRUE	45.400571052269335	HLacoCah2
ENST00000580256	PIRT	1	0.05879071837505467	0.00969987679783344	0.04909084157722122	1	0.05821648763577876	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.05821648763577876	HLacoCah2
